id,member_of_parliament_id,name,number,location,hectares,latitude,longitude,connectivity_url,statcan_url,detail_url
2145,70,PELICAN LAKE 191-B,9210,14 KM WEST OF LEOVILLE SASK,3390,53.61834598,-107.690317,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09210&lang=eng
2146,70,PELICAN LAKE 191-C,9257,81 KM SE OF MEADOW LAKE(CITY) 97 KM NE OF BATTLEFORD,3276.1,53.84438499,-107.6939414,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09257&lang=eng
2147,70,PELICAN LAKE 191-D,9423,11 KM NORTHEAST OF MEADOW LAKE (CITY),62.9,54.1909491,-108.2966618,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09423&lang=eng
2148,70,PELICAN NARROWS 184B,6528,80 KM NE/NE OF/DE FLIN FLON,529.7,55.168,-102.887,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/680.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4718820&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06528&lang=eng
2149,70,PELICAN NARROWS 206,9303,5 KM SOUTH OF PELICAN NARROWS (CITY),1744.2,55.18813,-102.881732,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09303&lang=eng
2187,70,PINE BLUFF 20A,6497,"60 MI S.W. OF FLIN FLON, ON N SHORE OF SASKATCHEWAN RIVER    TWP 59 RANGE 6 W2M",25.5,54.11148772,-102.8531739,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06497&lang=eng
2188,70,PINE BLUFF 20B,6498,60 MI S.W. OF FLIN FLON ON N SHORE OF SASKATCHEWAN RIVER     TWP 59 RANGE 6 W2M,143.4,54.10657435,-102.8381414,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06498&lang=eng
2193,70,PISIWIMINIWATIM 207,9304,23 KM SOUTH OF DESCHAMBAULT LAKE (CITY),2876,54.71949909,-103.4738144,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09304&lang=eng
2217,70,POTATO RIVER 156A,6519,120 MI N OF PRINCE ALBERT 6 MI S OF LA RONGE SETTLEMENT,409.5,55.02677537,-105.2630575,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4718810&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06519&lang=eng
2254,70,PRIMEAU LAKE 192F,6623,"TWPS 79 & 80, RGES 8 & 9, W3M",1690,55.89121356,-107.2493351,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4718830&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06623&lang=eng
2310,70,RED EARTH 29,6534,75 KM E/E OF/DE NIPAWIN,1455.3,53.44140736,-102.8733857,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4714840&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06534&lang=eng
2330,70,ROADSIDE NO 165F,9897,,0.4,55.13385158,-108.1481474,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09897&lang=eng
2408,70,SANDY NARROWS 184C,6529,50 MI N.W. OF FLIN FLON AT S END OF PELICAN LAKE,1077.7,55.03958653,-103.0547149,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06529&lang=eng
2425,70,SAULTEAUX 159A,6487,ON N SHORE OF BIRSH LAKE 48 MI NORTHERLY FROM NORTH          BATTLEFORD TWP 52 RANGE 15 W3M,2011.3,53.48934609,-108.1246568,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4716861&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06487&lang=eng
2554,70,SHOAL LAKE 28A,6535,92 KM E/E OF/DE NIPAWIN,1479,53.482,-102.635,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/687.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4714839&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06535&lang=eng
2651,70,SOKATISEWIN SAKAHIKAN 224,9488,NEAR SOKATISEWIN LAKE,406.4,55.41710652,-102.4765622,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09488&lang=eng
2659,70,SOUTHEND 200,6530,402 KM NE/NE OF/DE PRINCE ALBERT,4219.1,56.33134309,-103.1995148,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4718822&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06530&lang=eng
2660,70,SOUTHEND 200A,9392,ADJACENT TO THE WEST SIDE OF SOUTHEND INDIAN RESERVE NO.200,278,56.31958478,-103.2637849,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09392&lang=eng
2702,70,STANLEY 157,6520,56 KM NE/NE OF/DE LAC LA RONGE,251.3,55.421,-104.534,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/672.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4718803&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06520&lang=eng
2703,70,STANLEY 157A,6521,"41 MILES N.E. OF LA RONGE SETTLEMENT, 7 MI E OF STANLEY      ON S SHORE OF CHURCHILL RIVER",3.8,55.39881807,-104.3681516,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4718804&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06521&lang=eng
2738,70,STURGEON LAKE 101,6541,29 KM NW/NO OF/DE PRINCE ALBERT,8889,53.387,-106.059,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/693.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4716856&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06541&lang=eng
2739,70,STURGEON LAKE 101A,6542,"PTNS SEC 10 & 15, TWP 51, RGE 3, W3M",320.5,53.39349741,-106.3613099,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06542&lang=eng
2743,70,STURGEON WEIR 184F,6531,55 KM SE/SE OF/DE FLIN FLON,2329.4,54.29136628,-101.8552343,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4718821&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06531&lang=eng
2744,70,STURGEON WEIR 205,9393,ADJACENT TO THE EAST SIDE OF STURGEON WEIR I.R. NO. 184F,26.3,54.28033166,-101.8154712,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09393&lang=eng
2748,70,SUCKER RIVER 156C,6522,230 KM N/N OF/DE PRINCE ALBERT,154.8,55.28509348,-105.1663571,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4718811&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06522&lang=eng
2866,70,THUNDERCHILD FIRST NATION 115D,6492,24 MI S OF MEADOW LAKE TWP 55 & 56 RANGE 15 W3M,545.4,53.80697353,-108.1918511,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4717818&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06492&lang=eng
2874,70,THUNDERCHILD FIRST NATION 115M,9437,56 KM WEST OF MEADOW LAKE (CITY),1815.7,54.13529381,-109.2967525,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09437&lang=eng
2877,70,THUNDERCHILD FIRST NATION 115R,9600,,128.7,54.13638018,-109.2407571,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09600&lang=eng
2878,70,THUNDERCHILD FIRST NATION 115S,9474,55 KM WEST OF MEADOW LAKE (CITY),1620.2,54.12804726,-109.246107,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09474&lang=eng
2879,70,THUNDERCHILD FIRST NATION 115T,9535,,42.8,54.16802114,-109.2847048,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09535&lang=eng
2883,70,THUNDERCHILD FIRST NATION 115X,9637,,7400.5,54.17155722,-109.8621985,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09637&lang=eng
2890,70,TIMBER BAY INDIAN SETTLEMENT,6618,,0,,,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06618&lang=eng
2979,70,TURNOR LAKE 193B,6605,124 KM NW/NO OF/DE ILE A LA CROSSE,296.7,56.467,-108.691,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/756.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4718819&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06605&lang=eng
2980,70,TURNOR LAKE 194,6606,84 KM NW/NO OF/DE ILE A LA CROSSE,2445.9,55.915331,-108.8514443,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4718837&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06606&lang=eng
3056,70,WAPACHEWUNAK 192D,6598,NORTH/NORD OF/DU LAC ILE A LA CROSSE,1967,55.915,-107.731,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/749.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4718814&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06598&lang=eng
3059,70,WAPASKOKIMAW 202,9156,90 KM NORTH OF CREIGHTON,64.5,55.53638737,-102.313366,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09156&lang=eng
3069,70,WASKWAYNIKAPIK 228,9586,,1381.8,54.84405532,-102.6000248,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09586&lang=eng
3070,70,WASKWIATIK SAKAHIKAN 223,9486,"IN THE DOMINION OF CANADA, OSKOTIM LAKE",871.4,55.35916763,-102.4509439,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09486&lang=eng
3072,70,WATERHEN 130,6603,39 KM N/N OF/DE MEADOW LAKE,7972.2,54.506,-108.348,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/754.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4717806&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06603&lang=eng
3092,70,WEPUSKOW SAHGAIECHAN 165 D,9247,85 KM NORTH OF MEADOW LAKE (CITY) WEST SHORE OF KEELEY LAKE,5393.4,54.90769698,-108.2099622,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09247&lang=eng
3137,70,WITCHEKAN LAKE 117,6611,90 KM NE/NE OF/DE NORTH BATTLEFORD,6839.8,53.487,-107.631,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/762.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4716862&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06611&lang=eng
3138,70,WITCHEKAN LAKE 117-D,9175,16 KM NORTH OF SPIRITWOOD,1061.5,53.50417298,-107.624923,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09175&lang=eng
3147,70,WOODY LAKE 184D,6532,"60 MI N.W. OF FLIN FLON, ON S PORTION OF E SHORE OF          WOOD LAKE",677.1,55.22689048,-103.1861307,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06532&lang=eng
444,72,CHIPPEWA ISLAND,6338,"30 KM SOUTH OF PARRY SOUND ISLAND, IN TWELVE MILE BAY IN GEORGIAN BAY",3.1,45.08887588,-80.03838849,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06338&lang=eng
598,72,DOKIS 9,6150,16 KM SW/SO OF/DE LAKE NIPPISSING,12262.2,46.055,-80.061,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/307.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=3549077&Geo2=PR&Code2=35&Data=Count&SearchText=Ontario&SearchType=Begins&SearchPR=35&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06150&lang=eng
756,72,FRENCH RIVER 13,6169,11 KM S/S OF/DE FRENCH RIVER,2544.6,45.99195697,-80.52565273,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=3549076&Geo2=PR&Code2=35&Data=Count&SearchText=Ontario&SearchType=Begins&SearchPR=35&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06169&lang=eng
871,72,HENVEY INLET 2,6170,ON N.E. SHORE OF GEORGIAN BAY 7 MI S OF FRENCH RIVER IN      HENVEY TOWNSHIP PARRY SOUND CO.,9612.7,45.868,-80.662,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/327.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=3549075&Geo2=PR&Code2=35&Data=Count&SearchText=Ontario&SearchType=Begins&SearchPR=35&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06170&lang=eng
933,72,INDIAN RIVER,6207,ADJACENT TO VILLAGE OF PORT CARLING ON BANK OF INDIAN RIVER,1,45.11787456,-79.57458836,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06207&lang=eng
1381,72,MAGNETEWAN 1,6204,"100 KM SW/SO OF/DE NORTH BAY, 6 KM EAST OF GEORGIAN BAY",4714.7,45.749,-80.461,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/362.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=3549078&Geo2=PR&Code2=35&Data=Count&SearchText=Ontario&SearchType=Begins&SearchPR=35&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06204&lang=eng
1500,72,MOOSE POINT 79,6208,51 KM W/O OF/DE BRACEBRIDGE EAST SHORE OF GEORGIAN BAY,250.5,45.078,-80.004,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/366.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=3544073&Geo2=PR&Code2=35&Data=Count&SearchText=Ontario&SearchType=Begins&SearchPR=35&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06208&lang=eng
1640,72,NAISCOUTAING 17A,6202,100 KM SW OF NORTH BAY,1059.1,45.67492183,-80.48551059,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=3549079&Geo2=PR&Code2=35&Data=Count&SearchText=Ontario&SearchType=Begins&SearchPR=35&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06202&lang=eng
2111,72,PARRY ISLAND FIRST NATION,6205,64 KM W/O OF/DE HUNTSVILLE ON EAST SHORE OF GEORGIAN BAY,7486.8,45.292,-80.153,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/363.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=3549073&Geo2=PR&Code2=35&Data=Count&SearchText=Ontario&SearchType=Begins&SearchPR=35&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06205&lang=eng
2539,72,SHAWANAGA 17,6201,105 KM SW/SO OF/DE NORTH BAY 3 KM EAST OF GEORGIAN BAY,3376.3,45.517,-80.284,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/359.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=3549072&Geo2=PR&Code2=35&Data=Count&SearchText=Ontario&SearchType=Begins&SearchPR=35&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06201&lang=eng
2540,72,SHAWANAGA 17B,6203,112 KM SW OF NORTH BAY,73.4,45.52081252,-80.37857176,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06203&lang=eng
3049,72,WAHTA MOHAWK TERRITORY,6206,14 KM E/E OF/DE GEORGIAN BAY,5991.6,45.008,-79.731,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/364.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=3544071&Geo2=PR&Code2=35&Data=Count&SearchText=Ontario&SearchType=Begins&SearchPR=35&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06206&lang=eng
329,77,CARMANAH 6,6894,"VANCOUVER ISLAND, RENFRE DISTRICT ON WEST COAST, ONE MILE    WEST OF MOUTH OF CARMANAH CREEK",64.1,48.61651282,-124.7417568,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06894&lang=eng
404,77,CHEEWAT 4A,6892,VANCOUVER ISLAND RENFREW DIST. ON WEST COAST AT MOUTH OF     CHEEWHAT RIVER,3.8,48.6614415,-124.8132564,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06892&lang=eng
409,77,CHEMAINUS 13,6798,"OYSTER DISTRICT, ON POINT BETWEEN LADYSMITH HARBOUR AND      STUART CHANNEL",1082.3,49.009,-123.787,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/948.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5919804&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06798&lang=eng
457,77,CHUCHUMMISAPO 15,6903,"VANCOUVER ISLAND, RENFRE DISTRICT, ON LEFT BANK OF NITIMAT   RIVER, AT MOUTH OF WORTHLESS CREEK",35.1,48.87170388,-124.6201734,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06903&lang=eng
470,77,CLAOOSE 4,6891,"VANCOUVER ISLAND, RENFRE DISTRICT, ON WEST COAST AT WESTER-  LY ENTRANCE TO CHEEWHA RIVER",100.6,48.66700368,-124.8232704,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5919805&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06891&lang=eng
527,77,COWICHAN 1,6799,"COWICHAN DISTRICT, 8 PARCELS OF LAND, QUAMICHAN DISTRICT     ANOTHER 8 PARCELS OF LAND",2291.3,48.768,-123.698,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/949.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5919807&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06799&lang=eng
528,77,COWICHAN 9,6807,"COWICHAN DISTRICT, WEST 1/2 OF SEC 11 RGE 2, NEAR MOUTH OF KOKSILAK RIVER AT HEAD OF COWICHAN BAY",17.9,48.75727026,-123.6541895,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5919806&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06807&lang=eng
529,77,COWICHAN LAKE,8350,"COWICHAN LAKE DISTRICT, ON NORTH SHORE OF COWICHAN LAKE,     NEAR ITS OUTLET, PARTLY ON SECTION 5",20.1,48.827,-124.073,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/2490.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5919812&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08350&lang=eng
547,77,CULLITE 3,6846,"VANCOUVER ISLAND, RENFREW DISTRICT, ON WEST COAST, 2 MILE    SOUTHEAST OF MOUTH OF CARMANAH CREEK",38.4,48.59331143,-124.6969496,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06846&lang=eng
601,77,DOOBAH 10,6898,"VANCOUVER ISLAND, RENFREW DISTRICT, ON EASTERLY SHORE OF     NITINAT LAKE",5.3,48.74016203,-124.7350923,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06898&lang=eng
